"","sex","edu","employed","bornin_canada","province","votechoice","income","age"
"383","NA",1,0,1,"Ontario","Liberal Party","$50,000 to $74,999","45 to 59"
"384","Male",1,0,1,"Quebec","Conservative Party","$50,000 to $74,999","NA"
"385","Male",1,1,1,"Quebec","Liberal Party","NA","NA"
"386","Male",1,1,1,"Ontario","NA","$50,000 to $74,999","NA"
"387","Female",0,0,1,"Ontario","Conservative Party","$25,000 to $49,999","75 and above"
"388","Female",1,1,0,"Ontario","NA","$125,000 and more","NA"
"389","Female",1,1,1,"Newfoundland and Labrador","Liberal Party","$125,000 and more","45 to 59"
"390","Female",1,0,0,"Ontario","NA","Less than $25,000","NA"
"391","Female",1,1,0,"Ontario","NA","$50,000 to $74,999","45 to 59"
"392","Male",0,1,1,"Prince Edward Island","NA","NA","45 to 59"
"393","Female",0,1,1,"Quebec","NA","NA","NA"
"394","Female",1,1,0,"Quebec","NA","Less than $25,000","NA"
"395","Female",1,0,1,"Ontario","NA","Less than $25,000","NA"
"396","Female",1,0,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"397","Male",1,0,1,"Ontario","NA","$125,000 and more","60 to 74"
"398","Male",1,1,1,"Nova Scotia","Liberal Party","$75,000 to $99,999","NA"
"399","Male",1,1,1,"Quebec","NA","NA","NA"
"400","Male",1,1,1,"Ontario","Conservative Party","NA","60 to 74"
"401","Male",1,1,1,"Quebec","NA","$100,000 to $ 124,999","NA"
"402","Male",1,1,1,"Quebec","Conservative Party","$125,000 and more","NA"
"403","Female",1,1,1,"Newfoundland and Labrador","NA","NA","45 to 59"
"404","Female",1,1,0,"Ontario","Liberal Party","$50,000 to $74,999","45 to 59"
"405","Female",1,0,1,"Newfoundland and Labrador","NA","NA","NA"
"406","Male",0,1,1,"Ontario","NA","$50,000 to $74,999","45 to 59"
"407","Female",1,0,1,"Newfoundland and Labrador","NA","$25,000 to $49,999","NA"
"408","Female",1,0,1,"Ontario","NA","$25,000 to $49,999","30 to 44"
"409","Female",1,0,1,"Quebec","Conservative Party","NA","NA"
"410","Female",0,0,1,"Nova Scotia","NA","Less than $25,000","NA"
"411","Female",0,0,1,"Quebec","NA","Less than $25,000","45 to 59"
"412","Male",1,1,1,"Quebec","Conservative Party","$125,000 and more","NA"
"413","Male",1,1,1,"Ontario","NA","$50,000 to $74,999","45 to 59"
"414","Male",1,0,1,"Manitoba","Conservative Party","$50,000 to $74,999","30 to 44"
"415","Female",1,1,1,"Quebec","NA","NA","NA"
"416","Female",0,1,0,"Ontario","Conservative Party","NA","NA"
"417","Male",1,1,0,"Ontario","Conservative Party","$125,000 and more","45 to 59"
"418","Female",1,1,1,"Ontario","Liberal Party","$100,000 to $ 124,999","45 to 59"
"419","Male",1,0,1,"Ontario","Conservative Party","NA","60 to 74"
"420","Female",1,0,1,"Ontario","NA","NA","60 to 74"
"421","Male",0,1,1,"Ontario","NA","$100,000 to $ 124,999","NA"
"422","Female",1,0,1,"Ontario","Liberal Party","NA","60 to 74"
"423","Female",1,0,1,"Ontario","NA","NA","NA"
"424","Male",1,1,1,"Ontario","NA","$75,000 to $99,999","30 to 44"
"425","Male",1,0,1,"Ontario","NA","NA","60 to 74"
"426","Female",0,0,1,"Ontario","Liberal Party","$25,000 to $49,999","18 to 29"
"427","Male",1,1,1,"Ontario","NA","$75,000 to $99,999","30 to 44"
"428","Male",1,0,1,"Quebec","NA","$75,000 to $99,999","NA"
"429","Female",1,0,1,"Ontario","Conservative Party","$75,000 to $99,999","NA"
"430","Male",1,1,1,"Ontario","NA","$100,000 to $ 124,999","30 to 44"
"431","Female",0,1,1,"British Columbia","NA","$50,000 to $74,999","30 to 44"
"432","Male",1,1,0,"Quebec","Liberal Party","NA","NA"
"433","Male",0,0,1,"Nova Scotia","NA","$25,000 to $49,999","60 to 74"
"434","Male",1,0,1,"Quebec","NA","NA","NA"
"435","Male",1,0,1,"Quebec","Liberal Party","$25,000 to $49,999","NA"
"436","Male",1,1,1,"Ontario","Liberal Party","$75,000 to $99,999","45 to 59"
"437","Male",1,0,1,"Ontario","NA","Less than $25,000","60 to 74"
"438","Male",1,1,1,"Alberta","Liberal Party","$50,000 to $74,999","30 to 44"
"439","Female",1,1,1,"Quebec","NA","NA","NA"
"440","Male",0,0,1,"Quebec","Conservative Party","Less than $25,000","NA"
"441","Male",1,1,1,"Ontario","Liberal Party","NA","75 and above"
"442","Female",1,0,1,"Newfoundland and Labrador","Liberal Party","$50,000 to $74,999","NA"
"443","Female",1,0,1,"Ontario","Liberal Party","$75,000 to $99,999","60 to 74"
"444","Female",1,0,NA,"Ontario","NA","Less than $25,000","NA"
"445","Female",1,1,1,"Ontario","Liberal Party","$50,000 to $74,999","45 to 59"
"446","Female",1,1,1,"Ontario","Liberal Party","$50,000 to $74,999","30 to 44"
"447","Female",0,0,1,"Ontario","NA","NA","NA"
"448","Male",1,1,1,"Nova Scotia","Liberal Party","$100,000 to $ 124,999","60 to 74"
"449","Female",1,0,1,"Ontario","NA","NA","NA"
"450","Male",0,0,0,"Ontario","NA","NA","NA"
"451","Male",0,0,1,"Ontario","Conservative Party","NA","60 to 74"
"452","Female",1,1,1,"Quebec","Conservative Party","$125,000 and more","NA"
"453","Male",1,0,1,"Ontario","Liberal Party","$75,000 to $99,999","75 and above"
"454","Female",0,1,0,"Ontario","NA","NA","NA"
"455","Female",1,1,1,"Manitoba","NA","NA","30 to 44"
"456","Female",1,0,1,"Newfoundland and Labrador","Conservative Party","$25,000 to $49,999","60 to 74"
"457","Female",1,1,0,"Quebec","Liberal Party","NA","NA"
"458","Female",1,1,1,"Ontario","NA","$50,000 to $74,999","NA"
"459","Female",1,1,1,"Ontario","NA","$125,000 and more","45 to 59"
"460","Male",1,0,0,"Ontario","Conservative Party","NA","60 to 74"
"461","Male",0,1,1,"Ontario","Conservative Party","$25,000 to $49,999","60 to 74"
"462","Female",1,1,1,"Ontario","NA","$25,000 to $49,999","NA"
"463","Male",1,1,0,"Ontario","NA","$100,000 to $ 124,999","30 to 44"
"464","Female",1,1,0,"Ontario","NA","NA","45 to 59"
"465","Female",1,0,0,"Ontario","Liberal Party","$100,000 to $ 124,999","NA"
"466","Female",1,0,1,"Ontario","NA","NA","NA"
"467","Male",0,1,1,"Ontario","Conservative Party","$50,000 to $74,999","30 to 44"
"468","Male",1,0,0,"Ontario","Liberal Party","$50,000 to $74,999","60 to 74"
"469","Female",1,0,1,"Nova Scotia","NA","$25,000 to $49,999","60 to 74"
"470","Male",0,0,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"471","Female",1,1,1,"Newfoundland and Labrador","Conservative Party","$50,000 to $74,999","NA"
"472","Female",1,1,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"473","Female",1,0,0,"Ontario","Liberal Party","NA","30 to 44"
"474","Male",1,1,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"475","Female",1,1,1,"Quebec","NA","$25,000 to $49,999","NA"
"476","Female",1,0,1,"Ontario","Liberal Party","$25,000 to $49,999","60 to 74"
"477","Female",1,0,1,"Ontario","Conservative Party","$25,000 to $49,999","45 to 59"
"478","Male",1,0,1,"Quebec","NA","$75,000 to $99,999","NA"
"479","Male",1,0,1,"Ontario","Liberal Party","Less than $25,000","NA"
"480","Male",1,0,1,"Quebec","NA","NA","NA"
"481","Female",1,0,1,"Nova Scotia","Liberal Party","$25,000 to $49,999","75 and above"
"482","Female",0,0,1,"Quebec","Liberal Party","Less than $25,000","NA"
"483","Male",1,1,1,"Ontario","NA","NA","30 to 44"
"484","Female",1,1,1,"Ontario","Liberal Party","$75,000 to $99,999","NA"
"485","Male",0,1,1,"Ontario","Liberal Party","NA","NA"
"486","Male",0,1,1,"Quebec","NA","NA","NA"
"487","Female",1,1,1,"Nova Scotia","NA","$25,000 to $49,999","NA"
"488","Male",1,0,0,"Ontario","Conservative Party","NA","60 to 74"
"489","Female",1,0,1,"Newfoundland and Labrador","NA","NA","NA"
"490","Female",1,1,1,"Quebec","NA","NA","NA"
"491","Female",1,0,1,"Ontario","Liberal Party","$125,000 and more","NA"
"492","Female",1,0,1,"Ontario","NA","$100,000 to $ 124,999","45 to 59"
"493","Female",1,1,1,"Ontario","NA","NA","NA"
"494","Female",0,1,1,"Quebec","NA","NA","NA"
"495","Male",1,1,1,"Quebec","Liberal Party","NA","NA"
"496","Female",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"497","Male",1,1,1,"British Columbia","Liberal Party","Less than $25,000","NA"
"498","Female",1,1,1,"Ontario","Liberal Party","Less than $25,000","NA"
"499","Male",1,1,1,"Quebec","Conservative Party","$125,000 and more","45 to 59"
"500","Male",1,1,0,"Ontario","Liberal Party","$100,000 to $ 124,999","NA"
"501","Male",1,0,1,"Quebec","Liberal Party","Less than $25,000","NA"
"502","Male",0,0,1,"Ontario","NA","Less than $25,000","NA"
"503","Male",0,1,1,"Quebec","NA","$25,000 to $49,999","NA"
"504","Male",0,1,1,"Ontario","Conservative Party","NA","45 to 59"
"505","Male",1,1,1,"Ontario","Liberal Party","$75,000 to $99,999","30 to 44"
"506","Female",1,0,1,"Quebec","Conservative Party","Less than $25,000","NA"
"507","Female",1,0,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"508","Male",1,0,1,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"509","Female",1,1,1,"Ontario","Liberal Party","$75,000 to $99,999","45 to 59"
"510","Female",1,1,1,"Quebec","Liberal Party","$125,000 and more","NA"
"511","Female",1,0,1,"Ontario","Conservative Party","$75,000 to $99,999","60 to 74"
"512","Female",0,0,1,"Quebec","Liberal Party","$25,000 to $49,999","NA"
"513","Male",0,0,1,"Alberta","Conservative Party","$25,000 to $49,999","NA"
"514","Male",1,1,0,"Ontario","NA","NA","60 to 74"
"515","Male",0,0,1,"Quebec","NA","Less than $25,000","NA"
"516","Female",1,1,1,"Ontario","Liberal Party","$50,000 to $74,999","30 to 44"
"517","Male",1,0,1,"Ontario","Liberal Party","$100,000 to $ 124,999","60 to 74"
"518","Female",0,0,1,"Ontario","Liberal Party","Less than $25,000","45 to 59"
"519","Male",1,1,1,"NA","Liberal Party","NA","NA"
"520","Male",1,0,1,"Quebec","NA","Less than $25,000","NA"
"521","Female",1,0,1,"Ontario","NA","NA","NA"
"522","Female",1,0,1,"Ontario","Liberal Party","NA","NA"
"523","Male",1,0,1,"Quebec","NA","Less than $25,000","NA"
"524","Female",1,0,1,"Ontario","NA","$25,000 to $49,999","60 to 74"
"525","Female",1,0,1,"Ontario","NA","$125,000 and more","45 to 59"
"526","Male",1,0,1,"Quebec","Liberal Party","NA","NA"
"527","Female",1,1,1,"Quebec","NA","$125,000 and more","NA"
"528","Male",1,0,0,"Ontario","NA","NA","NA"
"529","Female",1,1,1,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"530","Female",1,0,1,"Ontario","NA","NA","NA"
"531","Male",1,0,1,"Ontario","Conservative Party","NA","30 to 44"
"532","Female",1,0,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"533","Female",1,0,1,"Ontario","Conservative Party","$75,000 to $99,999","60 to 74"
"534","Female",1,1,1,"Quebec","NA","NA","NA"
"535","Female",1,1,1,"Quebec","NA","NA","NA"
"536","Female",1,0,1,"Ontario","NA","NA","NA"
"537","Female",0,0,1,"Quebec","Liberal Party","NA","NA"
"538","Male",1,0,1,"Ontario","Liberal Party","$75,000 to $99,999","45 to 59"
"539","Male",0,1,1,"Quebec","NA","$100,000 to $ 124,999","NA"
"540","Female",1,1,1,"Ontario","Conservative Party","NA","NA"
"541","Male",1,0,1,"Quebec","Liberal Party","Less than $25,000","NA"
"542","Male",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"543","Male",1,0,1,"Ontario","NA","$100,000 to $ 124,999","60 to 74"
"544","Male",1,1,1,"Ontario","NA","$50,000 to $74,999","45 to 59"
"545","Female",0,0,1,"Ontario","NA","$50,000 to $74,999","45 to 59"
"546","Female",1,1,1,"Quebec","Liberal Party","NA","NA"
"547","Female",1,1,1,"Nova Scotia","NA","$125,000 and more","NA"
"548","Male",1,0,1,"Ontario","NA","$75,000 to $99,999","NA"
"549","Female",0,NA,0,"Quebec","NA","$50,000 to $74,999","60 to 74"
"550","Male",1,0,1,"Ontario","Liberal Party","$50,000 to $74,999","75 and above"
"551","Male",1,1,1,"Quebec","Conservative Party","Less than $25,000","NA"
"552","Female",0,0,1,"Nova Scotia","Liberal Party","$75,000 to $99,999","NA"
"553","Male",1,1,1,"Ontario","Conservative Party","$75,000 to $99,999","60 to 74"
"554","Female",0,1,0,"Ontario","Liberal Party","NA","75 and above"
"555","Male",1,1,0,"Ontario","NA","$25,000 to $49,999","45 to 59"
"556","Male",0,1,1,"Quebec","Liberal Party","Less than $25,000","NA"
"557","Male",1,1,1,"Ontario","Conservative Party","$100,000 to $ 124,999","30 to 44"
"558","Male",1,0,0,"British Columbia","NA","NA","NA"
"559","Female",1,1,1,"Quebec","NA","$125,000 and more","NA"
"560","Male",1,0,1,"Ontario","Liberal Party","$125,000 and more","NA"
"561","Female",0,0,0,"Ontario","Conservative Party","$50,000 to $74,999","60 to 74"
"562","Male",1,1,1,"New Brunswick","NA","$50,000 to $74,999","NA"
"563","Female",1,1,0,"Quebec","NA","$75,000 to $99,999","NA"
"564","Male",1,1,1,"Ontario","Conservative Party","$125,000 and more","NA"
"565","Male",1,0,1,"New Brunswick","NA","$25,000 to $49,999","60 to 74"
"566","Male",1,1,1,"Ontario","Conservative Party","NA","45 to 59"
"567","Female",1,0,0,"Ontario","NA","Less than $25,000","NA"
"568","Female",1,1,1,"Ontario","Liberal Party","NA","NA"
"569","Female",1,1,1,"Quebec","NA","$50,000 to $74,999","NA"
"570","Male",0,0,1,"Quebec","NA","NA","NA"
"571","Male",1,1,1,"Ontario","Conservative Party","$125,000 and more","45 to 59"
"572","Female",1,0,1,"Ontario","NA","$25,000 to $49,999","NA"
"573","Female",0,0,1,"Quebec","Liberal Party","NA","NA"
"574","Female",1,0,0,"British Columbia","Liberal Party","NA","60 to 74"
"575","Female",0,1,1,"Ontario","NA","$25,000 to $49,999","45 to 59"
"576","Male",1,0,1,"Ontario","Conservative Party","$125,000 and more","45 to 59"
"577","Female",0,0,1,"NA","Liberal Party","Less than $25,000","NA"
"578","Female",0,NA,1,"Quebec","NA","$75,000 to $99,999","NA"
"579","Female",0,0,1,"Ontario","Conservative Party","Less than $25,000","60 to 74"
"580","Female",1,0,1,"Ontario","Liberal Party","NA","45 to 59"
"581","Male",1,0,1,"Ontario","Conservative Party","NA","60 to 74"
"582","Male",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"583","Female",0,1,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"584","Female",1,1,1,"Quebec","Liberal Party","$25,000 to $49,999","NA"
"585","Female",1,0,0,"Quebec","NA","$125,000 and more","NA"
"586","Male",1,0,1,"Ontario","Conservative Party","$75,000 to $99,999","NA"
"587","Male",1,1,1,"Ontario","Conservative Party","$125,000 and more","NA"
"588","Male",1,1,1,"Quebec","NA","NA","NA"
"589","Male",1,1,1,"Quebec","NA","$50,000 to $74,999","NA"
"590","Female",0,1,1,"Quebec","NA","NA","NA"
"591","Male",1,1,0,"Quebec","NA","$125,000 and more","NA"
"592","Female",1,1,1,"Ontario","NA","$50,000 to $74,999","45 to 59"
"593","Male",0,0,1,"Quebec","Conservative Party","NA","NA"
"594","Male",1,0,0,"Ontario","Conservative Party","$50,000 to $74,999","NA"
"595","Female",1,0,1,"Newfoundland and Labrador","NA","NA","NA"
"596","Male",0,0,1,"New Brunswick","Liberal Party","NA","NA"
"597","Female",1,1,1,"Ontario","NA","NA","45 to 59"
"598","Female",1,0,1,"Quebec","NA","$75,000 to $99,999","NA"
"599","Male",1,0,1,"Ontario","NA","$50,000 to $74,999","60 to 74"
"600","Male",0,0,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"601","Male",1,0,1,"Ontario","Conservative Party","$75,000 to $99,999","60 to 74"
"602","Male",1,0,1,"Quebec","NA","Less than $25,000","NA"
"603","Female",0,NA,1,"Quebec","Liberal Party","Less than $25,000","NA"
"604","Male",1,1,1,"Ontario","Conservative Party","$125,000 and more","60 to 74"
"605","Male",1,0,1,"New Brunswick","Conservative Party","$50,000 to $74,999","NA"
"606","Male",1,1,0,"Ontario","Conservative Party","$75,000 to $99,999","75 and above"
"607","Female",1,1,1,"Quebec","NA","NA","NA"
"608","Male",1,1,1,"Quebec","NA","$125,000 and more","NA"
"609","Male",1,0,0,"Ontario","Liberal Party","$75,000 to $99,999","NA"
"610","Male",1,0,1,"Ontario","NA","$125,000 and more","60 to 74"
"611","Male",1,0,1,"Nova Scotia","Liberal Party","NA","NA"
"612","Female",1,1,1,"Manitoba","Liberal Party","$75,000 to $99,999","NA"
"613","Male",1,1,1,"Quebec","NA","NA","NA"
"614","Male",1,1,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"615","Male",1,1,1,"Ontario","NA","NA","NA"
"616","Female",1,1,0,"Ontario","Conservative Party","$75,000 to $99,999","NA"
"617","Male",0,1,1,"Quebec","NA","NA","NA"
"618","Female",0,0,1,"Quebec","NA","Less than $25,000","NA"
"619","Male",1,1,1,"Ontario","Liberal Party","$125,000 and more","NA"
"620","Female",1,1,1,"Ontario","NA","$75,000 to $99,999","NA"
"621","Female",1,1,1,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"622","Male",1,0,0,"Quebec","Liberal Party","NA","45 to 59"
"623","Male",1,1,1,"Quebec","NA","Less than $25,000","45 to 59"
"624","Female",0,0,0,"Ontario","NA","NA","NA"
"625","Male",1,1,1,"Newfoundland and Labrador","Conservative Party","$75,000 to $99,999","60 to 74"
"626","Male",1,0,0,"Quebec","Liberal Party","$100,000 to $ 124,999","NA"
"627","Female",1,1,1,"Ontario","NA","$50,000 to $74,999","NA"
"628","Female",1,1,1,"Quebec","Liberal Party","NA","NA"
"629","Female",1,1,1,"Ontario","Conservative Party","NA","45 to 59"
"630","Female",1,0,1,"Nova Scotia","NA","$50,000 to $74,999","30 to 44"
"631","Male",1,1,1,"Quebec","NA","$25,000 to $49,999","60 to 74"
"632","Male",1,1,1,"Quebec","NA","$125,000 and more","NA"
"633","Female",1,1,1,"Ontario","NA","Less than $25,000","45 to 59"
"634","Female",0,0,1,"Ontario","NA","NA","NA"
"635","Female",1,0,0,"Quebec","NA","Less than $25,000","NA"
"636","Female",1,0,1,"Ontario","NA","$50,000 to $74,999","NA"
"637","Male",0,1,1,"Ontario","NA","NA","30 to 44"
"638","Male",1,0,1,"Ontario","Liberal Party","$50,000 to $74,999","NA"
"639","Male",1,1,1,"Quebec","Conservative Party","NA","NA"
"640","Male",1,1,1,"Ontario","Liberal Party","$125,000 and more","45 to 59"
"641","Female",1,1,1,"Quebec","NA","NA","NA"
"642","Male",1,1,1,"Quebec","Conservative Party","$125,000 and more","NA"
"643","Female",1,0,0,"Ontario","NA","$50,000 to $74,999","NA"
"644","Female",1,1,0,"Ontario","Liberal Party","$75,000 to $99,999","30 to 44"
"645","Female",1,0,1,"Ontario","Liberal Party","NA","NA"
"646","Female",1,0,1,"Ontario","Liberal Party","$125,000 and more","45 to 59"
"647","Male",0,0,0,"Quebec","Conservative Party","Less than $25,000","45 to 59"
"648","Female",0,0,1,"Quebec","Liberal Party","Less than $25,000","45 to 59"
"649","Female",1,0,1,"Ontario","Liberal Party","$25,000 to $49,999","60 to 74"
"650","Female",1,1,1,"Ontario","NA","$100,000 to $ 124,999","30 to 44"
"651","Female",1,1,1,"Ontario","Liberal Party","NA","45 to 59"
"652","Female",1,1,1,"Quebec","Liberal Party","$75,000 to $99,999","NA"
"653","Male",1,0,1,"Ontario","Conservative Party","$125,000 and more","NA"
"654","Male",0,0,1,"Nova Scotia","Liberal Party","$50,000 to $74,999","NA"
"655","Female",1,0,1,"Quebec","NA","$25,000 to $49,999","NA"
"656","Male",0,1,1,"Quebec","Liberal Party","NA","NA"
"657","Male",1,0,0,"Ontario","Conservative Party","$75,000 to $99,999","75 and above"
"658","Male",1,0,0,"Quebec","Conservative Party","NA","NA"
"659","Male",1,0,0,"Ontario","Liberal Party","NA","75 and above"
"660","Female",1,NA,1,"Ontario","NA","Less than $25,000","NA"
"661","Female",1,1,1,"Quebec","Liberal Party","$100,000 to $ 124,999","45 to 59"
"662","Male",1,0,0,"Ontario","Conservative Party","$50,000 to $74,999","60 to 74"
"663","Female",0,0,1,"Quebec","Conservative Party","$25,000 to $49,999","NA"
"664","NA",1,0,1,"NA","NA","NA","NA"
"665","Female",0,1,1,"Manitoba","NA","$50,000 to $74,999","NA"
"666","Male",1,1,1,"Ontario","Liberal Party","$125,000 and more","NA"
"667","Male",1,0,1,"Quebec","NA","$75,000 to $99,999","NA"
"668","Male",1,1,1,"Ontario","Conservative Party","$100,000 to $ 124,999","30 to 44"
"669","Male",1,0,1,"Ontario","Liberal Party","NA","NA"
"670","Female",1,1,1,"Quebec","Conservative Party","NA","NA"
"671","Male",1,0,1,"Nova Scotia","Liberal Party","$25,000 to $49,999","60 to 74"
"672","Male",1,1,1,"Quebec","Liberal Party","$50,000 to $74,999","NA"
"673","Female",1,1,1,"Quebec","NA","$75,000 to $99,999","NA"
"674","Female",1,1,1,"Nova Scotia","Liberal Party","$25,000 to $49,999","45 to 59"
"675","Female",1,0,1,"Ontario","NA","NA","NA"
"676","Male",1,1,0,"Ontario","Liberal Party","$125,000 and more","60 to 74"
"677","Male",1,1,1,"Ontario","NA","$50,000 to $74,999","45 to 59"
"678","Male",1,0,1,"Newfoundland and Labrador","Liberal Party","$25,000 to $49,999","NA"
"679","Female",0,1,1,"Quebec","NA","Less than $25,000","NA"
"680","Male",1,1,1,"Quebec","Conservative Party","$75,000 to $99,999","45 to 59"
"681","Female",1,1,1,"Quebec","NA","$25,000 to $49,999","NA"
